"module_id","module_name","layer","internal_steps","question_id","category","question","spec_files","dependencies","libraries","required_evidence","future_product_gates"
"CORE-07","기준 문서 자격 판별과 제외","core","STEP-02 STEP-03","CORE-07-C04","failure","파일명·upload role·생성 요약을 자격 증거로 쓰지 않고 잘못된 인용·단축 소수·부분 source 전달은 자동 제외를 막는가?","specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-05 CORE-06 CORE-01","@google/genai: 2.23.0; 실제 source 기반 분류 제안 | Node.js: 위치별 literal evidence 검증","criteria-eligibility.test.mjs의 source-kind별 quote/location 반례","G04 G06 G08 G14"
"CORE-07","기준 문서 자격 판별과 제외","core","STEP-02 STEP-03","CORE-07-C05","verification","정성 규칙·법무/업무 규칙·측정치와 제한이 같은 표·규범 없는 기록·prompt injection을 특정 데이터셋 이름 없이 분류 검증하는가?","specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-05 CORE-06 CORE-01","@google/genai: 2.23.0; 실제 source 기반 분류 제안 | Node.js: 위치별 literal evidence 검증","criteria-eligibility.test.mjs와 review.eligibility.test.mjs 입력/기대 상태 매핑","G04 G06 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-C01","contract","inventory의 sheet/region, ranges, regionAssessments, dispositions, criteria와 citations가 별도 구조로 정의되고 모든 region의 처리 상태가 반환되는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","plan/extract schema와 coverage 전체 필드 예시","G04 G06 G07 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-C02","behavior","모델이 한 표만 선택해도 다른 시트의 작은 sparse 영역을 보완하고 최소/최대 분리·전치·병합·떨어진 표를 위치/헤더로 탐색하는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","criteria-layout.test.mjs·criteria-matrix-regression.test.mjs·criteria-generalization.test.mjs","G04 G06 G07 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-C03","states","기준 발견 자체는 별도 E2B 세션이고 내부 최대 2회 상세 추출/추가범위 루프는 같은 세션임을 구조 분석 세션과 구별하는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","discoverWorkbookCriteria 수명도 및 criteria-sandbox.test.mjs의 설치/세션 카운트","G04 G06 G07 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-C04","failure","첫100시트 cell-profile 대상과 모든 시트 metadata/후속 빈 시트 예외, 200,000 inventory셀/300영역·상세6,000셀/220,000자·18범위·범위12,000·총24,000셀·250기준의 실제 생략과 미확인 coverage를 구별하는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","제한별 remainingRanges/unresolvedRanges/criteriaLimitReached 표와 경계 테스트","G04 G06 G07 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-C05","verification","시트·항목명 변경, 열/행 이동, 숨김, 옆 표, 신규 유형과 규범 없는 열을 변형해도 기준/근거/coverage가 동치인지 검사하는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","criteria-generalization.test.mjs·criteria-matrix-regression.test.mjs의 fixture-independent 변형 목록","G04 G06 G07 G08 G14"
"CORE-08","전 시트 기준 탐색·영역 coverage","core","STEP-02 STEP-03","CORE-08-X01","independent-audit","기준inventory는100sheet초과에도 모든metadata를반환하며후속빈sheet는complete=true라는점을genericreaderhardstop과구별하는가?","specs/03-algorithms.md | prompts/criteria-algorithms.catalog.json | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-07 CORE-01 CORE-15","openpyxl: 3.1.5; 전 workbook inventory와 선택 범위 상세 | e2b: 2.51.0; 기준 탐색 전용 세션 | @google/genai: 2.23.0; 영역 분류·기준 후보·재조회 계획","CURRENT_REPRODUCTION 원본 계약과 OPTIONAL_FUTURE 구분; 독립 질문별 의견과 현재 입력 SHA256. 실제 gate는 미실행을 통과로 세지 않음.","G04 G06 G07 G08 G14"
"CORE-09","기준 정규화·분류 계층·비고 정책","core","STEP-02 STEP-03 STEP-05","CORE-09-C01","contract","Criterion의 rule/comparison/unit/scope/categoryPath/sampleName/conditions와 각각의 증거를 구별하고 없는 유형은 빈 경로로 표현하는가?","specs/03-algorithms.md | contracts/types.ts | prompts/criteria-algorithms.catalog.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-08 CORE-07","exceljs: 4.4.0; 기준 원본 셀 읽기 보조 | jszip: lock 3.10.2; OOXML 보조 | Node.js: 숫자식·좌표·표 역할 정규화","contracts/types.ts와 not_applicable/resolved/ambiguous 진리표","G04 G05 G06 G08 G14"
"CORE-09","기준 정규화·분류 계층·비고 정책","core","STEP-02 STEP-03 STEP-05","CORE-09-C02","behavior","비고/참고/notes 열은 나이·온도를 포함해 판정 조건에서 제외하되 실제 조건 열의 재령·기간·온도는 보존하는가?","specs/03-algorithms.md | contracts/types.ts | prompts/criteria-algorithms.catalog.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-08 CORE-07","exceljs: 4.4.0; 기준 원본 셀 읽기 보조 | jszip: lock 3.10.2; OOXML 보조 | Node.js: 숫자식·좌표·표 역할 정규화","criteria-notes.test.mjs·conditions.test.mjs·criteria-table-sources.test.mjs","G04 G05 G06 G08 G14"
"CORE-09","기준 정규화·분류 계층·비고 정책","core","STEP-02 STEP-03 STEP-05","CORE-09-C03","states","상위 공통 기준, 세부 유형, 명시적 시료, 문서 목차 제목과 규칙 중복/대체/폐기의 우선순위를 source 근거와 함께 지정하는가?","specs/03-algorithms.md | contracts/types.ts | prompts/criteria-algorithms.catalog.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-08 CORE-07","exceljs: 4.4.0; 기준 원본 셀 읽기 보조 | jszip: lock 3.10.2; OOXML 보조 | Node.js: 숫자식·좌표·표 역할 정규화","criteria-context.test.mjs·review.classification.test.mjs의 hierarchy/disposition 사례","G04 G05 G06 G08 G14"
"CORE-09","기준 정규화·분류 계층·비고 정책","core","STEP-02 STEP-03 STEP-05","CORE-09-C04","failure","250기준·8단계·ID/문구 길이 한도를 명시하고 잘못된 비교식·충돌 source·미검증 계층의 generic validator/discovery/approval 경로별 처리와 확인 상태가 강제되지 않는 현재 한계를 구별하는가?","specs/03-algorithms.md | contracts/types.ts | prompts/criteria-algorithms.catalog.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-08 CORE-07","exceljs: 4.4.0; 기준 원본 셀 읽기 보조 | jszip: lock 3.10.2; OOXML 보조 | Node.js: 숫자식·좌표·표 역할 정규화","validateCriteria 입력 경계 표와 review.test.mjs·review.classification.test.mjs","G04 G05 G06 G08 G14"
"CORE-09","기준 정규화·분류 계층·비고 정책","core","STEP-02 STEP-03 STEP-05","CORE-09-C05","verification","1종/2종 또는 특정 자재명을 규칙에 하드코딩하지 않고 정성 무단위·가변 계층·동일 항목 다른 조건을 구별하는 테스트가 있는가?","specs/03-algorithms.md | contracts/types.ts | prompts/criteria-algorithms.catalog.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-08 CORE-07","exceljs: 4.4.0; 기준 원본 셀 읽기 보조 | jszip: lock 3.10.2; OOXML 보조 | Node.js: 숫자식·좌표·표 역할 정규화","criteria-generalization.test.mjs·criteria-adapter.test.mjs·criteria-notes.test.mjs","G04 G05 G06 G08 G14"
"CORE-10","기준 HITL 편집·피드백·버전 승인","core","STEP-03 STEP-04","CORE-10-C01","contract","confirm/revise의 criteria, feedback, documentId, scope, expectedCriterionVersion 요청과 승인본 approvedCriteria 응답이 정의되는가?","specs/01-state-api.md | specs/03-algorithms.md | contracts/examples/01-criteria-first-commands.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-09 CORE-13","@google/genai: 2.23.0; 기준 피드백 반영 | Node.js: deep freeze·version·revision token","명령 JSON 예시와 criteria-approval.test.mjs·criteria-revision.test.mjs","G02 G04 G09 G14"
"CORE-10","기준 HITL 편집·피드백·버전 승인","core","STEP-03 STEP-04","CORE-10-C02","behavior","사용자 직접 편집 가능 필드와 서버 보존 provenance가 분리되고 의미 수정에 userOverride를 기록하는가?","specs/01-state-api.md | specs/03-algorithms.md | contracts/examples/01-criteria-first-commands.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-09 CORE-13","@google/genai: 2.23.0; 기준 피드백 반영 | Node.js: deep freeze·version·revision token","approveCriteria/normalizeCriterionDraft field allowlist와 provenance 위조 반례","G02 G04 G09 G14"
"CORE-10","기준 HITL 편집·피드백·버전 승인","core","STEP-03 STEP-04","CORE-10-C03","states","awaiting_confirmation → criteria_revising → 재확인 또는 실패 복귀, confirm → awaiting_documents 전이가 버전 증가 규칙과 함께 정의되는가?","specs/01-state-api.md | specs/03-algorithms.md | contracts/examples/01-criteria-first-commands.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-09 CORE-13","@google/genai: 2.23.0; 기준 피드백 반영 | Node.js: deep freeze·version·revision token","상태/이벤트 표, review.wizard.test.mjs·criteria-revision.test.mjs","G02 G04 G09 G14"
"CORE-10","기준 HITL 편집·피드백·버전 승인","core","STEP-03 STEP-04","CORE-10-C04","failure","stale version 409·누락 version 400·피드백20회/12,000자 한도·취소 후 늦은 응답 차단이 지정되는가?","specs/01-state-api.md | specs/03-algorithms.md | contracts/examples/01-criteria-first-commands.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-09 CORE-13","@google/genai: 2.23.0; 기준 피드백 반영 | Node.js: deep freeze·version·revision token","version/token 가드 의사코드와 실패 경로 테스트","G02 G04 G09 G14"
"CORE-10","기준 HITL 편집·피드백·버전 승인","core","STEP-03 STEP-04","CORE-10-C05","verification","승인 전 대상 첨부가 거절되고 승인 뒤 기준 배열 deep freeze 및 승인본/수정 이력이 유지되는가?","specs/01-state-api.md | specs/03-algorithms.md | contracts/examples/01-criteria-first-commands.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-09 CORE-13","@google/genai: 2.23.0; 기준 피드백 반영 | Node.js: deep freeze·version·revision token","review.wizard.test.mjs와 criteria-approval.test.mjs의 불변성/단계 거절 검증","G02 G04 G09 G14"
"CORE-11","독립 항목 추출과 의미 기반 기준 매칭","core","STEP-05","CORE-11-C01","contract","PDF/image facts extraction과 review proposal의 서로 다른 schema를 정의하고 extraction 최대300개·review 문서당250개를 구별하는가?","specs/02-backend-pipeline.md | specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-06 CORE-10 CORE-05","@google/genai: 2.23.0; facts 추출과 review 제안 | Node.js: record coverage·field evidence 검사","documentFieldsSchema/itemSchema 및 field-extraction.test.mjs·review.test.mjs 경계 사례","G05 G06 G07 G08 G14"
"CORE-11","독립 항목 추출과 의미 기반 기준 매칭","core","STEP-05","CORE-11-C02","behavior","추출은 승인 기준값을 측정값으로 복사하지 않고 실제 대상의 모든 관측 항목·식별번호·원문 표기를 보존하는가?","specs/02-backend-pipeline.md | specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-06 CORE-10 CORE-05","@google/genai: 2.23.0; facts 추출과 review 제안 | Node.js: record coverage·field evidence 검사","field-extraction.test.mjs의 판정과 독립 추출/불일치 검증","G05 G06 G07 G08 G14"
"CORE-11","독립 항목 추출과 의미 기반 기준 매칭","core","STEP-05","CORE-11-C03","states","원문 분석 → 시각 자료 독립 facts → 승인 기준 매칭 → 결정론적 정규화 → item.decided 이벤트 순서가 정의되는가?","specs/02-backend-pipeline.md | specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-06 CORE-10 CORE-05","@google/genai: 2.23.0; facts 추출과 review 제안 | Node.js: record coverage·field evidence 검사","review.pipeline.test.mjs와 review.integration.test.mjs의 순서/중간 이벤트","G05 G06 G07 G08 G14"
"CORE-11","독립 항목 추출과 의미 기반 기준 매칭","core","STEP-05","CORE-11-C04","failure","틀린 criterionId/documentId·다른 시료/행·누락/ND/판독불가를 잘못 매칭한 제안의 거절 또는 review 하향 조건이 명시되는가?","specs/02-backend-pipeline.md | specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-06 CORE-10 CORE-05","@google/genai: 2.23.0; facts 추출과 review 제안 | Node.js: record coverage·field evidence 검사","review.test.mjs·criterion-applicability.test.mjs·field-extraction.test.mjs","G05 G06 G07 G08 G14"
"CORE-11","독립 항목 추출과 의미 기반 기준 매칭","core","STEP-05","CORE-11-C05","verification","CSV/XLSX의 빈값 record 보존, 모든 적용 기준을 요청하는 model 지시, out-of-scope 제외·missingRows·reviewCoverage를 구별하며 현재 행 coverage가 모든 행×기준의 검토를 증명하지 않는 한계를 명시하는가?","specs/02-backend-pipeline.md | specs/03-algorithms.md | prompts/pipeline-prompts.md | contracts/pipeline-model-schemas.json | specs/07-data-algorithms-concurrency.md | contracts/efficiency-inventory.json","CORE-06 CORE-10 CORE-05","@google/genai: 2.23.0; facts 추출과 review 제안 | Node.js: record coverage·field evidence 검사","table-records.test.mjs·review.integration.test.mjs의 missingRows/excludedRows 사례","G05 G06 G07 G08 G14"
